Bolando Sabores E Self Service,Restaurante,Igapó,(84) 3672-1939,"R Benedito Santana, 13",59000-001
Flash Car,Centros Automotivos,Dix-sept Rosado,(84) 3213-6703,"Av Bernardo Vieira, 1522",59054-000
Migun Natal,Terapias Alternativas,Tirol,(84) 3212-1938,"Av Hermes da Fonseca, 1596 - lj-3",59020-650
Papelaria Lápis E Papel,Papelarias,Nova Parnamirim,(84) 3208-6880,"Av Maria Lacerda Montenegro, 253 - lj-1",59152-600
Crio Odontologia,Clínicas Odontológicas,Tirol,(84) 3234-4357,"Av Xavier da Silveira, 1119",59015-430
Data Norte,Escolas Técnicas e Profissionalizantes,Igapó,(84) 3661-5166,"R Presidente Médici, 170",59106-000
C S M Construções,Construção Civil,Lagoa Seca,(84) 3213-0551,"R São João, 1342",59022-390
Fonauto Veículos,Agências e Revendedores de Automóveis,Candelária,(84) 3207-3363,"R José Aguinaldo de Barros, 2840",59066-220
Artes Paes,Padarias e Confeitarias,Neópolis,(84) 3208-3673,"R Abel Cabral, 6",59000-001
Arnobio Pacheco,Dermatologistas (Doenças da Pele),Tirol,(84) 3222-6725,"R Jundiaí, 522",59020-120
Arte Gesso Decoração,Gesso,Alecrim,(84) 3213-1382,"R dos Caicós, 1547",59037-700
Natalfa Produtos De Higiene E Beleza,Lojas de Cosméticos e Perfumarias,Barro Vermelho,(84) 3344-4480,"R Jaguarari, 1220",59030-500
Contrigo,Padarias e Confeitarias,Igapó,(84) 3214-5355,"R Santa Luzia, 1191",59104-290
Fuxico E Arte,Artesanato,Capim Macio,(84) 3219-4224,"Av Engenheiro Roberto Freire, 8000 - lj-31",59082-400
Leitte Marcas & Patentes,Registro de Marcas e Patentes,Tirol,(84) 3081-3036,"R Dom José Tomaz, 773 - s-406",59022-250
Leite Marina,Casa de Frios e Laticínios,Dix-sept Rosado,(84) 3223-6609,"R João Francisco de Oliveira, 32",59052-140
Sindicato Dos Trabalhadores Rurais De Natal,Sindicatos e Federações,Cidade da Esperança,(84) 3605-4981,"R Piancó, 47",59070-190
Intersat,Cursos Preparatórios para Concursos,Capim Macio,(84) 3235-1428,"R Orlando Silva, 2896",59080-020
Express Car Automotivo,Funilaria e Pintura,Lagoa Nova,(84) 3222-9757,"Av Senador Salgado Filho, 1656",59056-000
Au E Miau Comércio E Serviços De Animais,Produtos Veterinários,Nova Descoberta,(84) 3608-2225,"R Gastão Mariz, 832",59075-280
Anefalos Pereira,Escritórios de Advocacia,Tirol,(84) 3344-5202,"Av Prudente de Morais, 744 - s-1408",59020-510
Disque Água E Gás Morais,Distribuidores de Água,Pitimbu,(84) 3217-8328,"R Visconde de Abaeté, 2800",59069-040
Sindicato Dos Conferentes E Consertadores De Carga E Descarga,Sindicatos e Federações,Ribeira,(84) 3222-4698,"R Frei Miguelinho, 25",59012-180
Condomínio Edifício Ocean View Ii,Administração de Condomínios,Areia Preta,(84) 3202-5490,"R Major Afonso Magalhães, 808",59014-170
Paris Salons,Salões de Beleza e Cabeleireiros,Lagoa Nova,(84) 3206-1821,"Av Jerônimo Câmara, 18 - s-2",59063-100
Akeme Design,Web Designer e Desenvolvimento de Sites,Felipe Camarão,(84) 3605-7777,"Av Industrial João Francisco da Motta, 3921",59072-480
Ansef - Associação Nacional Funcionários Polícia Federal,Associações de Classe,Lagoa Nova,(84) 3205-2457,"R João Celso Filho, 3656",59064-320
Vanderlei Adans Fotografia,Fotógrafos,Alecrim,(84) 3208-5521,"R Olinto Meira, 1167 - c-A",59030-180
Magneto Impressos Serigrafia E Computação Gráfica,Serigrafia e Silk-Screen,Cidade Alta,(84) 3211-3049,"R Ulisses Caldas, 270",59025-090
Sabor Brasil,Restaurante,Tirol,(84) 3646-3213,"Av Bernardo Vieira, 3775 - lj-205A",59015-900
Casa Do Zíper,Armarinhos e Aviamentos,Cidade Alta,(84) 3201-1778,"R Princesa Isabel, 614",59025-400
Doce Infância,Escolas de Educação Infantil,Candelária,(84) 3606-0089,"R Frei Henrique de Coimbra, 3474",59065-200
Antônio Jacome De Lima Júnior,Ultrassonografia e Ecocardiograma,Nossa Senhora de Nazaré,(84) 3223-3664,"R Rubens Mariz, 233",59062-180
Lailson Comércio,Copiadoras,Cidade Alta,(84) 3211-3968,"R General Osório, 210",59025-150
Construtora Marqwuize,Construção Civil,Nossa Senhora Nazaré,(84) 3605-2915,"Av Capitão-Mor Gouveia, 875",59060-400
Correios,Agências de Correios,Cidade Esperança,(84) 3232-6445,"Av Capitão-Mor Gouveia, 1237",59060-971
Doceria Edna Rodrigues,Docerias,Alecrim,(84) 3611-0517,"R Segundo Wanderley, 671",59030-050
Escritório Sadnoide,Esquadrias,Felipe Camarão,(84) 3205-6606,"R Ediondas Fernandes de Castro, 400",59072-305
Servana,Distribuidores de Revistas,Lagoa Nova,(84) 3234-8748,"Av Amintas Barros, 2747",59054-830
Sheila Wal Cabelos E Estética,Salões de Beleza e Cabeleireiros,Lagoa Nova,(84) 3231-4927,"R Joaquim Araújo Filho, 1404",59063-120
Centro Otorrino,Clínicas de Otorrinolaringologia,Tirol,(84) 3211-8484,"Av Afonso Pena, 754",59020-100
Faculdade Farmácia,Faculdades e Universidades,Petrópolis,(84) 3215-4341,"R General Gustavo Cordeiro de Faria,",59012-570
Enildo Alves,Hematologistas e Hemoterapeutas (Doenças do Sangue),Lagoa Nova,(84) 4009-2009,"R Coronel Auris Coelho, 235",59075-050
Procomp Indústria Eletrônica,Serviços para Eletrônica Industrial,Tirol,(84) 3201-1401,"Av Prudente de Morais, 507 - s-307",59020-900
Loc7 Rent A Car,Aluguel de Carros,Pitimbu,(84) 3218-1424,"R do Pereiro, 2150",59067-650
Ponto Das Construções,Casa de Material de Construção,Felipe Camarão,(84) 3205-2418,"R Rainha do Mar, 344",59074-160
Levit Spa,Spa,Petrópolis,(84) 3201-5396,"R Seridó, 488",59020-010
Japurá Equipadora,Comércio e Instalação de Som Automotivo,Candelária,(84) 3206-2100,"Av Prudente de Morais, 6755",59065-305
Starbuggy,Locação e Venda de Bugues,Rocas,(84) 3202-4313,"R Presidente Café Filho,",59010-810
Raquel Hair Center,Salões de Beleza e Cabeleireiros,Petrópolis,(84) 3202-5342,"R Cláudio Machado, 539",59012-310
Guarapes Distribuição Cartões,Comércio de Artefatos de Plástico,Tirol,(84) 3211-4082,"Av Prudente de Morais, 744 - s-1002",59020-510
Ruy Medeiros Fernandes,Dentistas,Cidade Alta,(84) 3222-6648,"R João Pessoa, 267 - s-206",59025-902
Condomínio Ecocil Sport Park,Administração de Condomínios,Ponta Negra,(84) 3236-4460,"Av Deputado Antônio Florêncio de Queiroz, 2491",59092-500
Alaíde Cabeleireiros,Salões de Beleza e Cabeleireiros,Alecrim,(84) 3213-2387,"R dos Paianazes, 1551",59037-350
Padaria Reis Magos,Padarias e Confeitarias,Cidade Alta,(84) 3222-4707,"Pc André de Albuquerque, 588",59025-580
Getúlio Autopeças,Centros Automotivos,Ribeira,(84) 3222-7527,"R Almino Afonso, 147",59012-010
Kaká Scap,"Escapamentos, Silenciadores e Catalisadores",Dix-sept Rosado,(84) 3213-2534,"Av Interventor Mário Câmara, 2111",59054-600
Disfarce Pinturas,Funilaria e Pintura,Nordeste,(84) 3653-6582,"R Jandira, 230",59042-120
Loja Maçônica Filhos Fé,Associações Beneficentes,Cidade Alta,(84) 3211-4050,"R Santo Antônio, 736",59025-520
Chagas Rocha Advocacia,Escritórios de Advocacia,Tirol,(84) 3344-3890,"Av Rodrigues Alves, 937",59020-200
Maná Equipadora,Centros Automotivos,Lagoa Nova,(84) 3344-3733,"Av Antônio Basílio, 2679",59054-725
Prontomedica Produtos Hospitalares,Lojas de Artigos e Equipamentos Hospitalares,Tirol,(84) 3221-2218,"Av Prudente de Morais, 1300",59020-510
Eri Móveis,Móveis Usados,Alecrim,(84) 3223-7723,"R dos Pajeús, 1331",59031-800
Janeide Contabilidade,Contadores e Escritórios de Contabilidade,Cidade Alta,(84) 3201-2294,"R Vigário Bartolomeu, 576",59025-100
Auto E Moto Escola Talentos,Auto Escolas,Alecrim,(84) 3223-7550,"Av Coronel Estevam, 1583",59037-000
Escola Artes E Cores,Escolas,Cidade da Esperança,(84) 3208-4171,"R Timbaúba, 84",59070-380
Jaime Câmara De Araújo,Escritórios de Advocacia,Alecrim,(84) 3223-3334,"Av Coronel Estevam, 1355 - lj-4",59031-000
Saab - Secretaria Agr E Abastecimento,Secretarias Públicas,Lagoa Nova,(84) 3232-1113,"Grup Centro Administrativo,",59000-001
Sigma Print,Gráficas,Barro Vermelho,(84) 3221-5819,"Av Prudente de Morais, 1945",59022-550
Showhair Salão De Beleza,Salões de Beleza e Cabeleireiros,Alecrim,(84) 3611-2641,"Av Almirante Alexandrino de Alencar, 1111",59031-350
Citta,Comércio de Couro e Artefatos,Capim Macio,(84) 3234-0365,"Av Senador Salgado Filho, 2233 - lj-430",59078-901
Avm Imóveis,Imobiliárias,Nova Parnamirim,(84) 3608-1432,"Av Maria Lacerda Montenegro,",59152-600
Le Postiche,Comércio de Bolsas e Malas,Tirol,(84) 3646-3240,"Av Bernardo Vieira, 3775 - lj-272A",59015-900
Gadelha Copiadora,Serviços de Personalização,Cidade da Esperança,(84) 3025-5017,"R Adolfo Gordo, 2223",59070-100
Estylo Construções,Construção Civil,Neópolis,(84) 3235-8278,"Av Ayrton Senna, 357",59088-100
Micro Preço,Mercearias e Empórios,Alecrim,(84) 3223-1830,"R dos Caicós, 1668",59037-700
Leudesia Fernandes Dias Lopes,Fonoaudiólogos,Tirol,(84) 3221-0489,"R Nival Câmara, 1483",59020-630
Condomínio Anderson Abreu,Administração de Condomínios,Tirol,(84) 3222-5251,"R Jundiaí, 640",59020-120
Studio Wellington Barbosa,Fotografia e Filmagem,Tirol,(84) 3344-4894,"Av Rodrigues Alves, 1295",59020-200
Limpa Fossa Zona Norte,Limpeza de Fossas Sépticas e Sumidouros,Igapó,(84) 3214-6168,"Av Bacharel Tomaz Landim, 29",59104-000
Pague Menos,Farmácias e Drogarias,Cidade Alta,(84) 3215-4560,"Av Rio Branco, 724",59025-002
Condomínio Edifício San Lonrenzo,Administração de Condomínios,Lagoa Nova,(84) 3211-2388,"Av Antônio Basílio, 3487",59056-275
Flat Elegance,Flats,Ponta Negra,(84) 3615-4194,"R Francisco Gurgel, 9063",59090-050
Eletro Hospitalar,Lojas de Artigos e Equipamentos Hospitalares,Tirol,(84) 3211-2722,"R Professor Severino Bezerra, 1014",59014-630
Net Cartuchos,Lojas de Informática,Cidade Alta,(84) 3344-3611,"R Princesa Isabel, 523 - lj-18",59025-400
Br Hospitalar,Lojas de Artigos e Equipamentos Hospitalares,Tirol,(84) 3344-3047,"R Maxaranguape, 621 - s-2",59020-160
Condomínio Flórida Garden,Administração de Condomínios,Neópolis,(84) 3608-1748,"Av Ayrton Senna, 1100",59088-100
Faz Propaganda,Agências de Publicidade e Propaganda,Petrópolis,(84) 3202-1800,"R Desembargador Benício Filho, 465",59014-470
Panificadora Bom Sucesso,Padarias e Confeitarias,Igapó,(84) 3202-5075,"R Esperança, 305",59106-105
Siso Comércio E Indústria,Atacado e Fabricação de Confecções Unissex,Cidade Alta,(84) 3222-3046,"Av Rio Branco, 788",59025-002
Via Celular,Comércio de Celulares e Acessórios,Lagoa Nova,(84) 3344-4854,"Av Senador Salgado Filho, 2190 - lj-05",59075-000
Construtora C J M,Construção Civil,Petrópolis,(84) 3202-2400,"Av Hermes da Fonseca, 409 - s-3",59014-165
C M Comércio De Máquinas De Costura,Lojas de Eletrônicos,Alecrim,(84) 3344-4360,"Av Coronel Estevam, 1232",59031-000
Nadja Confecções,Lojas de Roupas Femininas,Tirol,(84) 3211-3652,"R Desembargador Antônio Soares, 1236",59022-170
Sorveteria Beijo Frio,Sorveterias,Capim Macio,(84) 3207-5985,"Av Engenheiro Roberto Freire, 2951 - bl-2 lj-8",59078-600
Condomínio Edifício Presidente Café Filho,Condomínios,Petrópolis,(84) 3086-3280,"R Coronel Joaquim Manoel, 625",59012-330
Básico E Essencial Comércio E,Empresas Variadas,Barro Vermelho,(84) 3082-6746,"R Xavier Miranda, 1160",59030-520
Lauritzencool Logistics Do Brasil,Empresas Variadas,Candelária,(84) 3088-1315,"R Lafayete Lamartine, 1921 - s-215",59064-510
Autoescola Classe A,Auto Escolas,Nossa Senhora da Apresentação,(84) 3664-1098,"Av dos Expedicionários, 344",59114-400
Dois A Engenharia,Construção Civil,Tirol,(84) 3222-4488,"R Capitão Abdon Nunes, 720 - s-8",59014-540
Constem Engenharia,Construção Civil,Lagoa Nova,(84) 3234-2491,"Av Lima e Silva, 1595 - s-4",59075-710
Maria Luíza Lavigne,Psicólogos,Petrópolis,(84) 3221-5426,"R Mipibu, 657",59020-250
Madeireira Triunfo,Comércio de Madeiras,Neópolis,(84) 3208-0573,"Av Ayrton Senna, 3501",59088-100
Status Classic,Aluguel de Roupas,Alecrim,(84) 3082-9162,"Av Presidente Bandeira, 686 - s-106",59037-200
L&e Peças E Serviços,Centros Automotivos,Quintas,(84) 3653-9913,"Av Bernardo Vieira, 390",59051-000
Panificadora Rainha,Padarias e Confeitarias,Lagoa Nova,(84) 3231-8142,"R Ministro Macedo Soares, 1916",59076-660
Construart,Casa de Material de Construção,Capim Macio,(84) 3615-4279,"R Valter Fernandes, 4584",59082-090
Glauco Tecnologia Em Informática,Desenvolvimento de Softwares e Aplicativos,Candelária,(84) 3206-6596,"R Paulo Lyra, 3558",59064-550
Cook & Luxo Restaurante,Restaurante,Ponta Negra,(84) 3219-6648,"Av Praia de Ponta Negra, 9045",59092-100
Cohotur,Equipamentos e Artigos para Eventos e Festas,Ponta Negra,(84) 3236-2843,"Via Costeira Senador Dinarte Medeiros Mariz,",59090-002
Miranda Material Construção,Casa de Material de Construção,Igapó,(84) 3214-5457,"R Estrada do Golandim, 23",59000-001
Brooksfield,Lojas de Roupas Masculinas,Lagoa Nova,(84) 3235-8238,"Av Senador Salgado Filho, 2234 - lj-257",59075-000
Eustacio Autopeças,Centros Automotivos,Alecrim,(84) 3223-5249,"R dos Paiatis, 1531",59037-150
Flora Nativa Arquitetura Paisagística Execução E Consultoria,Serviços de Jardinagem e Paisagismo,Tirol,(84) 4141-3559,"R Dom José Tomaz, 1005",59022-250
Bamboo Indústria E Comércio De Confecções,Lojas de Moda Infanto Juvenil,Capim Macio,(84) 3215-4171,"Av Engenheiro Roberto Freire, 2920 - lj-42C",59080-900
Hotéis Natal Praia,Hotéis,Ponta Negra,(84) 3236-2861,"R Moacyr da Cunha Melo, 200",59090-110
Restaurante Erva Doce,Restaurante,Ponta Negra,(84) 3219-2372,"Av Estrela do Mar, 2239",59090-400
Colchões Ortobom,Lojas de Colchões,Tirol,(84) 3234-7661,"Av Senador Salgado Filho,",59022-000
Academia Megasport,Academias,Igapó,(84) 3664-0884,"R Presidente Médici, 178",59106-000
Aqualab,Engenheiros Químicos,Barro Vermelho,(84) 3611-0457,"Av Prudente de Morais, 1868",59022-545
Ministério Agricultura,Administração Agricola e Pecuária,Ribeira,(84) 3221-1741,"Av Engenheiro Hildebrando de Góis, 150",59010-700
Faz De Conta,Artesanato,Rocas,(84) 3202-1137,"R Presidente Café Filho, 1160 - lj-98",59010-810
Aral Hotel Pousada,Hotéis,Ponta Negra,(84) 3219-2369,"Av Erivan França, 34",59090-100
Sindprevs Sindicato Trabalhadores Fedederal Previdência E Saúde Trabalho,Sindicatos e Federações,Cidade Alta,(84) 3211-5777,"R Quintino Bocaiúva, 19",59025-370
Meta Bordados,Comércio de Bordados,Alecrim,(84) 3223-9654,"R dos Canindés, 1231",59030-600
Francisca Frederico Bolos Artísticos,Docerias,Cidade Alta,(84) 3221-4781,"Av Deodoro da Fonseca, 896",59025-225
Central De Vendas Hapvida,Planos de Saúde e Odontológico,Alecrim,(84) 3223-9900,"R Presidente Quaresma, 997",59031-150
Contageral Assessoria Contábil,Assessoria Contábil,Alecrim,(84) 3201-4055,"Av Coronel Estevam, 1139 - s-212",59030-000
Mármore,"Mármores, Granitos e Granilites",Pajuçara,(84) 3217-7788,"Av da Integração, 1960",59123-610
Climed,Clínicos Gerais,Lagoa Nova,(84) 3206-3036,"Av Lima e Silva, 1543",59075-710
Cristais Com Metais,Manequins para Vitrinas,Alecrim,(84) 3653-2008,"R Doutor Mário Negócio, 2017",59040-000
Paulo Veículos,Agências e Revendedores de Automóveis,Dix-sept Rosado,(84) 3213-1774,"Av Bernardo Vieira, 2496",59054-000
Multiplanos,Planos de Saúde e Odontológico,Ponta Negra,(84) 3082-2491,"R da Lagosta, 466 - ap-1503B",59090-500
Delegacia Especializada Tóxicos E Entorpecentes,Delegacias de Polícia,Rocas,(84) 3232-1554,"R Miramar,  - And-2",59010-470
Agamenon Fernandes,Escritórios de Advocacia,Petrópolis,(84) 3206-6108,"R Desembargador Dionísio Filgueira, 757 - lj-4",59014-020
Sacolão & Cia Distribuidora De Cestas Básicas,Atacado de Produtos Alimentícios,Igapó,(84) 3614-0606,"R São Domingos do Amarante, 69",59104-110
Radiologia Oral Especializada,Radiologistas Odontológicos,Petrópolis,(84) 3202-1730,"R Coronel Joaquim Manoel, 717 - And-3 s-318",59012-330
Sport Pneus,Pneus Novos e Recauchutados,Alecrim,(84) 3653-3798,"R Doutor Mário Negócio, 2307",59040-000
Qcg - Quartel Do Comando Geral Da Polícia Militar,Delegacias de Polícia,Tirol,(84) 3232-6333,"Av Rodrigues Alves,",59020-200
K&j Assessoria Contábil,Empresas Variadas,Lagoa Nova,(84) 3201-0025,"R Cineasta Glauber Rocha, 1753",59054-670
Al3,Empresas Variadas,Lagoa Nova,(84) 3223-1342,"R Cineasta Glauber Rocha, 1753",59054-670
Artkasa Móveis E Decorações,Móveis em Geral,Barro Vermelho,(84) 3222-4910,"Av Prudente de Morais, 1793",59022-550
Padaria E Conveniência Pão Gostoso,Padarias e Confeitarias,Nossa Senhora da Apresentação,(84) 3674-2951,"Av Santarém, 660",59114-200
Studio F,Estúdios de Som,Dix-sept Rosado,(84) 99983-9944,"R Capitão Nascimento Ramos, 847",59052-240
A Mais Capitais,Factoring e Fomento Mercantil,Lagoa Seca,(84) 4009-0990,"Av Prudente de Morais, 3071 - And-1",59022-310
Galeteria São Francisco,Sacolões Hortifrutigrangeiros,Nossa Senhora da Apresentação,(84) 99152-1953,"Av Santarém, 39",59114-200
Vhs Produções,Gráficas,Ponta Negra,(84) 3219-4262,"R Praia de Santa Rita, 2102",59094-020
R & F Serviços Eletrônicos,Eletricistas,Capim Macio,(84) 3642-0000,"R Valter Fernandes, 1890",59082-090
Top 10 Publicidade,Agências de Publicidade e Propaganda,Lagoa Nova,(84) 99902-0551,"R Desembargador Carlos Augusto, 87",59056-230
Centro De Formação De Condutores São Pedro,Auto Escolas,Potengi,(84) 3614-8404,"Av Paulistana, 1929",59108-120
Marathon Academia,Academias de Ginástica,Potengi,(84) 3214-2465,"R Queimadas, 2068",59120-250
Farmaciaria,Farmácias e Drogarias,Ponta Negra,(84) 3302-9500,"Av Praia de Ponta Negra, 8964",59094-100
Pelos & Patas,Pet Shop,Lagoa Nova,(84) 3084-6020,"Av Senador Salgado Filho, 1593",59056-000
Feminitha,Roupas e Artigos,Potengi,(84) 3214-6782,"R Vital Ramos, 2958",59110-430
Lanchonete Fri Shop,Lanchonetes,Cidade Alta,(84) 3206-1067,"R Princesa Isabel, 627 - LJ A",59025-400
Fernandes Advogados Associados,Escritórios de Advocacia,Petrópolis,(84) 3202-2044,"R Joaquim Fabrício, 287",59012-340
Marlon Imoves,Imobiliárias,Neópolis,(84) 3206-4108,"Av das Alagoas,  - SL 101 E 202",59086-200
Hipergraf,"Serviços de Áudio, Foto e Vídeo Filmagem",Cidade Alta,(84) 98839-3752,"R Mermoz, 181",59025-250
Bermeo Bar E Restaurante,Restaurante,Ponta Negra,(84) 99926-3852,"R Doutor Manoel Augusto Bezerra de Araújo, 141",59090-430
Naif Construções E Empreendimentos,Aluguel de Carros,Barro Vermelho,(84) 98839-3137,"R Desembargador Virgílio Dantas, 580",59020-560
Trekolandia Comércio De Salvados,Empresas Variadas,Alecrim,(84) 3213-3426,"R Presidente Sarmento, 1165",59032-400
Construtora Encasa,Construção Civil,Lagoa Nova,(84) 99982-1346,"R Romualdo Galvão, 2049 - D SL 1",59056-100
José N De Araújo,Açougues e Frigoríficos,Nova Descoberta,(84) 3205-5550,"R Laércio Fernandes, 346",59075-230
Brasoleo Lubrificantes,Consultoria Empresarial,Lagoa Nova,(84) 3234-6107,"Tv Romualdo Galvão, 1703 - SL 309",59056-105
Livraria Arco Íris,Livrarias,Tirol,(84) 3222-8929,"R Apodi, 330",59020-130
Audiplan Planejamento Econômico E Assessoria Empresarial S/s,Consultoria Empresarial,Tirol,(84) 3205-6063,"Av Prudente de Morais, 507 - SL 508",59020-900
Geokinetics Geophysical Do Brasil,Geólogos,Neópolis,(84) 3314-0695,"Av dos Pinheirais, 1043",59080-250
Gma Engenharia,Construção Civil,Lagoa Nova,(84) 3206-8005,"R dos Tororós, 2600",59054-550
Rg7 Consultoria & Investimentos,Consultoria Empresarial,Tirol,(84) 3212-1487,"R Ângelo Varela, 1049",59015-010
Auto Astral Sucos,Lanchonetes,Ponta Negra,(84) 99908-1483,"Av Erivan França, 102 - LJ A",59090-100
Cooperhaf Rn,Associações Sociais,Cidade da Esperança,(84) 3605-4981,"R Piancó, 47",59070-190
Santa Bárbara Empreendimentos,Construção Civil,Igapó,(84) 3214-3032,"Av Aracaju, 43",59104-180
Condomínio Porto Imperial Residence,Condomínios,Ponta Negra,(84) 3236-5105,"R Leonora Armstrong, 580",59092-450
Panificadora Bom Jesus,Empresas Variadas,Potengi,(84) 3661-4616,"Av das Fronteiras, 2801 - COMERCIO",59129-200
Kalia Luzana Bezerra De Carvalho,Agências e Revendedores de Automóveis,Lagoa Seca,(84) 99953-0686,"Av Presidente Bandeira, 987 - 27",59031-125
Encon,Empresas de Engenharia,Candelária,(84) 3322-7807,"R Anísio de Souza, 3308 - AP 303",59064-330
Lcl Do Brasil Logística,Empresas de Logistica,Lagoa Nova,(84) 3088-1412,"Av Lima e Silva, 3045 - SL 1",59075-710
